order_id,ratings,complaint_type
2051,3,unsatisfied with food taste
2051,4,
2052,2,Slow service
2052,5,
2052,2,Slow service
2052,3,unsatisfied with food taste
2053,2,Slow service
2053,4,
2054,3,unsatisfied with food taste
2054,4,
2055,2,Slow service
2055,1,Slow service
2056,1,Slow service
2056,4,
2056,1,Slow service
2057,4,
2057,2,Slow service
2058,4,
2058,1,Slow service
2059,4,
2059,5,
2059,4,
2060,3,unsatisfied with food taste
2060,1,Slow service
2061,2,Slow service
2061,3,unsatisfied with food taste
2062,2,Slow service
2063,2,Slow service
2064,3,unsatisfied with food taste
2064,4,
2064,2,Slow service
2064,4,
2065,2,Slow service
2065,3,unsatisfied with food taste
2065,3,unsatisfied with food taste
2066,4,
2066,3,unsatisfied with food taste
2067,4,
2068,1,Slow service
2068,4,
2069,4,
2069,1,Slow service
2070,4,
2070,1,Slow service
2071,3,unsatisfied with food taste
2072,3,unsatisfied with food taste
2073,3,unsatisfied with food taste
2073,3,unsatisfied with food taste
2073,1,Slow service
2073,3,unsatisfied with food taste
2073,4,
2073,1,Slow service
2073,3,unsatisfied with food taste
2073,2,Slow service
2073,2,Slow service
2074,1,Slow service
2074,4,
2075,1,Slow service
2075,3,unsatisfied with food taste
2075,4,
2075,2,Slow service
2075,3,unsatisfied with food taste
2075,1,Slow service
2075,3,unsatisfied with food taste
2075,3,unsatisfied with food taste
2075,3,unsatisfied with food taste
2075,1,Slow service
2075,4,
2075,3,unsatisfied with food taste
2075,3,unsatisfied with food taste
2076,2,Slow service
2076,1,Slow service
2077,4,
2078,4,
2078,4,
2079,2,Slow service
2080,1,Slow service
2080,2,Slow service
2081,3,unsatisfied with food taste
2081,3,unsatisfied with food taste
2081,4,
2081,3,unsatisfied with food taste
2082,2,Slow service
2083,3,unsatisfied with food taste
2084,3,unsatisfied with food taste
2084,4,
2085,1,Slow service
2086,1,Slow service
2086,4,
2087,4,
2087,2,Slow service
2088,4,
2089,4,
2090,3,unsatisfied with food taste
2090,2,Slow service
2090,3,unsatisfied with food taste
2090,1,Slow service
2091,4,
2091,4,
2092,2,Slow service
2092,4,
2093,4,
2093,4,
2094,3,unsatisfied with food taste
2094,2,Slow service
2095,4,
2095,3,unsatisfied with food taste
2095,4,
2095,4,
2096,1,Slow service
2097,4,
2097,4,
2097,2,Slow service
2098,3,unsatisfied with food taste
2098,1,Slow service
2099,4,
2100,3,unsatisfied with food taste
2100,3,unsatisfied with food taste
2101,3,unsatisfied with food taste
2101,4,
2101,3,unsatisfied with food taste
2102,4,
2102,2,Slow service
2102,3,unsatisfied with food taste
2103,1,Slow service
2103,1,Slow service
2103,5,
2103,3,unsatisfied with food taste
2104,3,unsatisfied with food taste
2104,3,unsatisfied with food taste
2104,4,
2105,2,Slow service
2106,3,unsatisfied with food taste
2106,3,unsatisfied with food taste
2107,4,
2107,3,unsatisfied with food taste
2108,4,
2108,4,
2108,4,
2108,4,
2109,3,unsatisfied with food taste
2109,1,Slow service
2110,5,
2110,3,unsatisfied with food taste
2111,3,unsatisfied with food taste
2111,2,Slow service
2111,2,Slow service
2111,3,unsatisfied with food taste
2112,3,unsatisfied with food taste
2113,4,
2113,4,
2114,4,
2115,4,
2115,3,unsatisfied with food taste
2115,4,
2115,2,Slow service
2116,4,
2117,3,unsatisfied with food taste
2118,2,Slow service
2118,4,
2118,4,
2119,4,
2120,3,unsatisfied with food taste
2121,3,unsatisfied with food taste
2122,1,Slow service
2122,4,
2123,3,unsatisfied with food taste
2124,4,
2124,3,unsatisfied with food taste
2124,2,Slow service
2124,3,unsatisfied with food taste
2124,2,Slow service
2125,4,
2126,4,
2126,3,unsatisfied with food taste
2126,1,Slow service
2126,4,
2126,1,Slow service
2126,3,unsatisfied with food taste
2126,3,unsatisfied with food taste
2126,2,Slow service
2126,4,
2126,3,unsatisfied with food taste
2126,2,Slow service
2126,2,Slow service
2126,4,
2127,3,unsatisfied with food taste
2128,3,unsatisfied with food taste
2128,4,
2129,3,unsatisfied with food taste
2129,2,Slow service
2129,1,Slow service
2129,3,unsatisfied with food taste
2130,3,unsatisfied with food taste
2131,1,Slow service
2132,2,Slow service
2132,3,unsatisfied with food taste
2132,3,unsatisfied with food taste
2132,3,unsatisfied with food taste
2133,1,Slow service
2134,3,unsatisfied with food taste
2134,3,unsatisfied with food taste
2134,4,
2135,4,
2135,4,
2135,3,unsatisfied with food taste
2136,1,Slow service
2136,4,
2136,4,
2137,3,unsatisfied with food taste
2137,4,
2137,4,
2138,3,unsatisfied with food taste
2138,4,
2139,3,unsatisfied with food taste
2140,1,Slow service
2141,4,
2142,3,unsatisfied with food taste
2142,3,unsatisfied with food taste
2143,5,
2143,4,
2143,3,unsatisfied with food taste
2143,4,
2144,4,
2144,4,
2145,2,Slow service
2145,3,unsatisfied with food taste
2146,4,
2146,4,
2147,5,
2147,3,unsatisfied with food taste
2147,1,Slow service
2147,3,unsatisfied with food taste
2148,4,
2148,2,Slow service
2149,3,unsatisfied with food taste
2150,1,Slow service
2151,2,Slow service
2151,4,
2152,2,Slow service
2152,4,
2153,3,unsatisfied with food taste
2153,1,Slow service
2154,3,unsatisfied with food taste
2154,3,unsatisfied with food taste
2155,4,
2155,3,unsatisfied with food taste
2156,3,unsatisfied with food taste
2156,4,
2156,1,Slow service
2157,4,
2157,4,
2158,3,unsatisfied with food taste
2158,4,
2159,1,Slow service
2159,3,unsatisfied with food taste
2159,4,
2159,4,
2160,5,
2161,2,Slow service
2161,1,Slow service
2162,2,Slow service
2162,4,
2163,3,unsatisfied with food taste
2163,3,unsatisfied with food taste
2164,4,
2165,3,unsatisfied with food taste
2165,4,
2166,4,
2167,3,unsatisfied with food taste
2168,3,unsatisfied with food taste
2169,2,Slow service
2169,3,unsatisfied with food taste
2170,4,
2171,3,unsatisfied with food taste
2172,4,
2172,1,Slow service
2172,4,
2172,4,
2173,1,Slow service
2174,4,
2174,4,
2174,1,Slow service
2174,3,unsatisfied with food taste
2175,2,Slow service
2176,2,Slow service
2177,1,Slow service
2177,4,
2178,3,unsatisfied with food taste
2179,2,Slow service
2180,4,
2180,4,
2181,1,Slow service
2181,2,Slow service
2182,4,
2182,4,
2182,3,unsatisfied with food taste
2182,3,unsatisfied with food taste
2182,3,unsatisfied with food taste
2182,1,Slow service
2182,4,
2182,3,unsatisfied with food taste
2182,3,unsatisfied with food taste
2183,1,Slow service
2183,4,
2183,1,Slow service
2183,4,
2184,3,unsatisfied with food taste
2184,3,unsatisfied with food taste
2184,3,unsatisfied with food taste
2185,4,
2186,3,unsatisfied with food taste
2187,4,
2187,2,Slow service
2187,1,Slow service
2187,2,Slow service
2187,4,
2188,2,Slow service
2188,4,
2188,4,
2188,2,Slow service
2188,3,unsatisfied with food taste
2188,4,
2188,3,unsatisfied with food taste
2188,4,
2188,1,Slow service
2188,3,unsatisfied with food taste
2188,4,
2188,3,unsatisfied with food taste
2188,2,Slow service
2189,4,
2189,3,unsatisfied with food taste
2190,4,
2190,3,unsatisfied with food taste
2191,4,
2191,4,
2191,1,Slow service
2192,3,unsatisfied with food taste
2193,1,Slow service
2193,4,
2193,3,unsatisfied with food taste
2193,3,unsatisfied with food taste
2194,2,Slow service
2194,3,unsatisfied with food taste
2195,3,unsatisfied with food taste
2195,3,unsatisfied with food taste
2195,3,unsatisfied with food taste
2196,3,unsatisfied with food taste
2197,4,
2197,1,Slow service
2198,4,
2198,3,unsatisfied with food taste
2198,2,Slow service
2198,4,
2199,4,
2200,2,Slow service
2201,4,
2202,2,Slow service
2202,3,unsatisfied with food taste
2203,3,unsatisfied with food taste
2203,4,
2203,3,unsatisfied with food taste
2203,4,
2204,4,
2205,3,unsatisfied with food taste
2205,4,
2206,4,
2206,3,unsatisfied with food taste
2206,1,Slow service
2207,1,Slow service
2208,4,
2208,4,
2209,1,Slow service
2209,2,Slow service
2209,4,
2210,4,
2211,3,unsatisfied with food taste
2211,3,unsatisfied with food taste
2212,4,
2213,4,
2213,4,
2214,1,Slow service
2214,1,Slow service
2215,4,
2215,4,
2216,1,Slow service
2216,1,Slow service
2217,4,
2217,2,Slow service
2217,4,
2218,4,
2218,4,
2219,3,unsatisfied with food taste
2219,1,Slow service
2220,3,unsatisfied with food taste
2221,3,unsatisfied with food taste
2221,2,Slow service
2221,2,Slow service
2221,1,Slow service
2222,3,unsatisfied with food taste
2222,1,Slow service
2222,5,
2223,2,Slow service
2224,3,unsatisfied with food taste
2225,1,Slow service
2226,1,Slow service
2226,4,
2226,1,Slow service
2227,2,Slow service
2228,3,unsatisfied with food taste
2228,1,Slow service
2229,3,unsatisfied with food taste
2229,1,Slow service
2229,2,Slow service
2230,3,unsatisfied with food taste
2231,3,unsatisfied with food taste
2232,3,unsatisfied with food taste
2232,4,
2232,2,Slow service
2233,2,Slow service
2234,4,
2234,3,unsatisfied with food taste
2234,4,
2234,4,
2235,4,
2235,4,
2236,1,Slow service
2236,3,unsatisfied with food taste
2236,1,Slow service
2237,4,
2237,4,
2237,1,Slow service
2238,1,Slow service
2239,4,
2240,3,unsatisfied with food taste
2240,5,
2241,4,
2241,3,unsatisfied with food taste
2241,3,unsatisfied with food taste
2242,1,Slow service
2242,1,Slow service
2242,3,unsatisfied with food taste
2242,4,
2242,4,
2243,3,unsatisfied with food taste
2243,5,
2244,3,unsatisfied with food taste
2245,4,
2246,4,
2246,4,
2247,5,
2248,3,unsatisfied with food taste
2248,2,Slow service
2249,1,Slow service
2250,4,
2251,1,Slow service
2251,3,unsatisfied with food taste
2252,4,
2252,4,
2253,3,unsatisfied with food taste
2254,3,unsatisfied with food taste
2254,4,
2254,3,unsatisfied with food taste
2254,2,Slow service
2254,4,
2254,2,Slow service
2254,4,
2254,3,unsatisfied with food taste
2254,1,Slow service
2255,3,unsatisfied with food taste
2255,3,unsatisfied with food taste
2255,4,
2256,4,
2256,5,
2256,4,
2256,4,
2257,4,
2257,2,Slow service
2257,3,unsatisfied with food taste
2258,3,unsatisfied with food taste
2259,2,Slow service
2260,4,
2260,3,unsatisfied with food taste
2260,4,
2260,2,Slow service
2261,2,Slow service
2262,3,unsatisfied with food taste
2262,3,unsatisfied with food taste
2263,3,unsatisfied with food taste
2263,5,
2264,3,unsatisfied with food taste
2264,3,unsatisfied with food taste
2265,3,unsatisfied with food taste
2265,3,unsatisfied with food taste
2265,1,Slow service
2265,3,unsatisfied with food taste
2266,1,Slow service
2267,3,unsatisfied with food taste
2267,1,Slow service
2267,1,Slow service
2268,3,unsatisfied with food taste
2269,4,
2269,3,unsatisfied with food taste
2270,1,Slow service
2270,2,Slow service
2271,3,unsatisfied with food taste
2272,3,unsatisfied with food taste
2272,1,Slow service
2272,1,Slow service
2272,4,
2273,4,
2273,4,
2273,1,Slow service
2274,4,
2275,4,
2275,3,unsatisfied with food taste
2276,3,unsatisfied with food taste
2277,4,
2277,1,Slow service
2277,3,unsatisfied with food taste
2277,1,Slow service
2278,4,
2278,3,unsatisfied with food taste
2279,3,unsatisfied with food taste
2280,4,
2280,5,
2280,2,Slow service
2280,3,unsatisfied with food taste
2281,3,unsatisfied with food taste
2282,5,
2283,4,
2283,3,unsatisfied with food taste
2283,2,Slow service
2283,4,
2284,3,unsatisfied with food taste
2284,4,
2284,3,unsatisfied with food taste
2285,1,Slow service
2286,2,Slow service
2287,3,unsatisfied with food taste
2288,4,
2289,1,Slow service
2289,4,
2289,3,unsatisfied with food taste
2289,4,
2290,4,
2291,2,Slow service
2291,2,Slow service
2291,4,
2292,3,unsatisfied with food taste
2292,4,
2292,3,unsatisfied with food taste
2292,4,
2293,4,
2293,4,
2294,3,unsatisfied with food taste
2295,4,
2296,4,
2296,3,unsatisfied with food taste
2296,4,
2296,3,unsatisfied with food taste
2297,2,Slow service
2298,3,unsatisfied with food taste
2298,4,
2298,1,Slow service
2298,4,
2299,2,Slow service
2299,4,
2300,4,
2301,1,Slow service
2301,4,
2302,4,
2302,2,Slow service
2303,2,Slow service
2303,3,unsatisfied with food taste
2304,2,Slow service
2304,4,
2305,4,
2306,2,Slow service
2306,3,unsatisfied with food taste
2306,3,unsatisfied with food taste
2307,3,unsatisfied with food taste
2308,3,unsatisfied with food taste
2308,3,unsatisfied with food taste
2308,4,
2309,3,unsatisfied with food taste
2309,2,Slow service
2309,3,unsatisfied with food taste
2309,4,
2309,4,
2309,3,unsatisfied with food taste
2309,2,Slow service
2309,2,Slow service
2309,2,Slow service
2310,2,Slow service
2311,4,
2312,1,Slow service
2312,3,unsatisfied with food taste
2312,4,
2313,2,Slow service
2313,1,Slow service
2314,3,unsatisfied with food taste
2314,4,
2314,1,Slow service
2315,2,Slow service
2315,4,
2315,1,Slow service
2315,2,Slow service
2316,2,Slow service
2317,2,Slow service
2317,3,unsatisfied with food taste
2317,2,Slow service
2317,4,
2318,3,unsatisfied with food taste
2319,4,
2319,3,unsatisfied with food taste
2320,4,
2321,3,unsatisfied with food taste
2322,3,unsatisfied with food taste
2322,1,Slow service
2322,4,
2322,1,Slow service
2323,3,unsatisfied with food taste
2324,2,Slow service
2325,1,Slow service
2326,4,
2326,4,
2326,1,Slow service
2326,4,
2327,4,
2327,2,Slow service
2328,4,
2329,2,Slow service
2329,4,
2329,2,Slow service
2330,4,
2330,3,unsatisfied with food taste
2331,2,Slow service
2331,4,
2332,4,
2332,1,Slow service
2332,4,
2333,3,unsatisfied with food taste
2333,3,unsatisfied with food taste
2333,4,
2333,4,
2334,4,
2334,2,Slow service
2334,1,Slow service
2335,1,Slow service
2335,4,
2335,4,
2336,3,unsatisfied with food taste
2337,3,unsatisfied with food taste
2337,4,
2338,3,unsatisfied with food taste
2339,2,Slow service
2339,3,unsatisfied with food taste
2340,2,Slow service
2340,2,Slow service
2341,4,
2341,2,Slow service
2341,2,Slow service
2342,2,Slow service
2343,2,Slow service
2343,2,Slow service
2344,2,Slow service
2344,4,
2344,2,Slow service
2345,4,
2346,4,
2346,2,Slow service
2346,3,unsatisfied with food taste
2346,2,Slow service
2347,2,Slow service
2347,3,unsatisfied with food taste
2347,1,Slow service
2348,4,
2348,4,
2348,2,Slow service
2349,3,unsatisfied with food taste
2350,2,Slow service
2351,3,unsatisfied with food taste
2351,3,unsatisfied with food taste
2351,3,unsatisfied with food taste
2351,1,Slow service
2352,5,
2352,4,
2353,4,
2354,3,unsatisfied with food taste
2354,4,
2354,1,Slow service
2354,1,Slow service
2355,4,
2356,3,unsatisfied with food taste
2357,4,
2358,3,unsatisfied with food taste
2358,3,unsatisfied with food taste
2359,1,Slow service
2360,3,unsatisfied with food taste
2360,4,
2361,4,
2362,4,
2362,3,unsatisfied with food taste
2362,3,unsatisfied with food taste
2363,4,
2363,2,Slow service
2363,1,Slow service
2363,4,
2364,4,
2364,2,Slow service
2364,4,
2364,1,Slow service
2364,1,Slow service
2364,4,
2364,3,unsatisfied with food taste
2364,3,unsatisfied with food taste
2364,3,unsatisfied with food taste
2365,3,unsatisfied with food taste
2366,4,
2366,5,
2366,4,
2367,3,unsatisfied with food taste
2367,3,unsatisfied with food taste
2368,2,Slow service
2369,2,Slow service
2369,4,
2369,4,
2369,1,Slow service
2369,4,
2369,4,
2369,3,unsatisfied with food taste
2369,4,
2369,2,Slow service
2369,1,Slow service
2369,4,
2369,4,
2370,4,
2370,3,unsatisfied with food taste
2371,2,Slow service
2372,3,unsatisfied with food taste
2372,3,unsatisfied with food taste
2372,2,Slow service
2372,4,
2373,1,Slow service
2374,2,Slow service
2374,3,unsatisfied with food taste
2374,1,Slow service
2374,2,Slow service
2375,4,
2375,4,
2375,3,unsatisfied with food taste
2376,4,
2376,3,unsatisfied with food taste
2376,1,Slow service
2376,3,unsatisfied with food taste
2377,4,
2377,4,
2378,3,unsatisfied with food taste
2378,3,unsatisfied with food taste
2379,3,unsatisfied with food taste
2379,1,Slow service
2380,3,unsatisfied with food taste
2380,3,unsatisfied with food taste
2381,2,Slow service
2381,2,Slow service
2381,4,
2381,4,
2382,3,unsatisfied with food taste
2382,3,unsatisfied with food taste
