order_id,order_type,prep_time,wait_time
2071,In-store,7,11
2072,In-store,5,13
2073,Online,10,14
2073,In-store,5,12
2073,In-store,8,16
2073,In-store,10,12
2073,In-store,5,11
2073,Online,11,17
2073,In-store,8,10
2073,In-store,9,16
2073,In-store,9,16
2074,Online,13,21
2074,In-store,6,12
2075,Online,15,23
2075,In-store,10,15
2075,In-store,6,11
2075,Online,14,21
2075,In-store,7,15
2075,Online,10,18
2075,In-store,9,15
2075,In-store,6,10
2075,In-store,8,14
2075,Online,12,19
2075,In-store,7,15
2075,In-store,10,12
2075,In-store,5,13
2076,Online,12,20
2076,Online,13,17
2077,Online,11,14
2078,Online,9,11
2078,In-store,10,14
2079,Online,13,21
2080,In-store,9,17
2080,In-store,10,16
2081,In-store,8,14
2081,In-store,7,12
2081,In-store,7,15
2081,In-store,5,12
2082,In-store,10,16
2083,In-store,8,12
2084,In-store,5,13
2084,In-store,8,14
2085,In-store,8,16
2086,Online,15,20
2086,In-store,5,11
2087,Online,11,15
2087,Online,13,19
2088,Online,11,13
2089,In-store,9,11
2090,In-store,7,12
2090,In-store,10,16
2090,In-store,10,12
2090,Online,10,17
2091,Online,9,14
2091,In-store,5,13
2092,Online,15,23
2092,In-store,7,13
2093,In-store,8,10
2093,In-store,5,11
2094,In-store,7,15
2094,Online,11,18
2095,In-store,10,13
2095,Online,10,14
2095,In-store,9,11
2095,In-store,8,15
2096,In-store,9,17
2097,In-store,8,10
2097,In-store,6,14
2097,In-store,10,18
2098,In-store,6,11
2098,Online,9,16
2099,In-store,7,9
2100,Online,9,14
2100,In-store,7,13
2101,Online,11,13
2101,In-store,8,11
2101,In-store,8,10
2102,In-store,8,15
2102,Online,15,19
2102,In-store,10,13
2103,Online,12,19
2103,Online,8,16
2103,In-store,6,8
2103,In-store,6,13
2104,In-store,9,11
2104,Online,11,14
2104,In-store,5,13
2105,Online,15,23
2106,In-store,6,13
2106,In-store,9,11
2107,In-store,10,15
2107,Online,8,11
2108,In-store,6,8
2108,In-store,9,12
2108,In-store,10,13
2108,In-store,7,9
2109,Online,11,13
2109,Online,14,19
2110,In-store,5,7
2110,In-store,8,14
2111,In-store,7,10
2111,In-store,10,16
2111,In-store,10,18
2111,In-store,5,13
2112,In-store,7,14
2113,In-store,8,14
2113,In-store,8,10
2114,Online,8,14
2115,Online,8,12
2115,Online,13,15
2115,In-store,6,12
2115,Online,10,18
2116,In-store,9,14
2117,In-store,10,13
2118,Online,15,18
2118,In-store,7,14
2118,In-store,7,10
2119,In-store,6,14
2120,In-store,10,15
2121,In-store,8,15
2122,Online,11,19
2122,In-store,7,15
2123,Online,11,14
2124,In-store,9,15
2124,Online,8,10
2124,Online,11,19
2124,In-store,6,13
2124,Online,10,16
2125,In-store,5,9
2126,In-store,7,12
2126,In-store,5,13
2126,Online,11,17
2126,In-store,8,11
2126,Online,14,20
2126,In-store,7,10
2126,Online,9,13
2126,In-store,9,16
2126,In-store,10,15
2126,Online,9,15
2126,Online,14,16
2126,Online,10,17
2126,Online,10,14
2127,In-store,8,10
2128,In-store,9,12
2128,In-store,9,15
2129,In-store,8,12
2129,Online,15,19
2129,Online,10,16
2129,Online,9,11
2130,In-store,7,10
2131,In-store,9,17
2132,Online,13,18
2132,In-store,9,15
2132,In-store,7,14
2132,Online,10,15
2133,In-store,8,16
2134,Online,11,15
2134,In-store,9,15
2134,In-store,8,11
2135,In-store,9,14
2135,Online,11,15
2135,In-store,8,15
2136,Online,10,17
2136,In-store,7,10
2136,In-store,9,12
2137,Online,9,15
2137,In-store,10,14
2137,In-store,6,9
2138,In-store,5,11
2138,In-store,6,11
2139,In-store,5,9
2140,Online,12,18
2141,In-store,10,12
2142,In-store,8,11
2142,In-store,7,11
2143,In-store,5,8
2143,In-store,9,11
2143,In-store,7,14
2143,In-store,7,14
2144,In-store,9,12
2144,In-store,8,12
2145,In-store,8,16
2145,In-store,5,12
2146,Online,8,12
2146,In-store,7,11
2147,In-store,5,8
2147,Online,9,15
2147,Online,13,20
2147,Online,10,14
2148,Online,8,10
2148,Online,15,19
2149,In-store,8,15
2150,In-store,10,16
2151,Online,15,19
2151,In-store,8,14
2152,In-store,10,18
2152,In-store,7,13
2153,In-store,6,14
2153,In-store,10,16
2154,Online,8,13
2154,In-store,7,10
2155,In-store,9,13
2155,In-store,8,13
2156,Online,11,14
2156,In-store,5,9
2156,Online,10,17
2157,Online,12,14
2157,In-store,6,10
2158,In-store,8,15
2158,Online,11,14
2159,Online,14,16
2159,Online,11,14
2159,In-store,10,14
2159,In-store,5,9
2160,In-store,6,8
2161,In-store,10,18
2161,Online,14,21
2162,Online,12,20
2162,In-store,6,12
2163,In-store,10,15
2163,Online,8,10
2164,Online,12,15
2165,In-store,9,13
2165,In-store,6,13
2166,In-store,9,15
2167,In-store,8,10
2168,In-store,8,10
2169,In-store,9,16
2169,In-store,8,10
2170,Online,12,15
2171,In-store,7,9
2172,In-store,7,10
2172,Online,11,17
2172,Online,8,13
2172,In-store,10,12
2173,Online,15,20
2174,In-store,10,14
2174,In-store,9,15
2174,Online,13,17
2174,In-store,7,12
2175,Online,15,18
2176,Online,13,16
2177,Online,11,16
2177,In-store,7,11
2178,In-store,9,11
2179,In-store,10,16
2180,In-store,6,9
2180,In-store,7,12
2181,Online,13,18
2181,Online,11,16
2182,In-store,5,13
2182,In-store,7,15
2182,In-store,7,11
2182,In-store,5,12
2182,Online,9,13
2182,Online,11,17
2182,In-store,10,12
2182,In-store,6,9
2182,Online,10,15
2183,Online,13,19
2183,Online,8,13
2183,Online,8,16
2183,Online,13,15
2184,In-store,7,13
2184,In-store,8,13
2184,Online,10,15
2185,In-store,5,9
2186,In-store,8,12
2187,Online,8,12
2187,Online,9,17
2187,Online,11,17
2187,In-store,8,16
2187,In-store,9,11
2188,Online,9,17
2188,In-store,9,14
2188,In-store,8,11
2188,In-store,10,18
2188,In-store,6,9
2188,In-store,7,11
2188,In-store,7,14
2188,In-store,6,14
2188,Online,9,16
2188,In-store,6,12
2188,In-store,6,10
2188,In-store,5,9
2188,Online,12,20
2189,In-store,8,15
2189,In-store,6,10
2190,In-store,8,14
2190,In-store,7,13
2191,Online,10,13
2191,In-store,5,11
2191,Online,12,16
2192,In-store,5,9
2193,In-store,9,17
2193,In-store,6,8
2193,In-store,5,12
2193,In-store,6,12
2194,Online,15,21
2194,In-store,7,15
2195,In-store,7,11
2195,In-store,8,10
2195,In-store,9,11
2196,Online,9,11
2197,In-store,7,12
2197,In-store,9,17
2198,Online,9,14
2198,In-store,6,11
2198,In-store,10,17
2198,In-store,5,8
2199,In-store,8,10
2200,Online,12,20
2201,In-store,5,12
2202,Online,15,21
2202,In-store,6,12
2203,Online,10,13
2203,In-store,7,9
2203,In-store,5,11
2203,In-store,6,9
2204,In-store,9,11
2205,In-store,8,14
2205,In-store,8,12
2206,In-store,8,13
2206,In-store,8,12
2206,In-store,9,16
2207,Online,15,19
2208,In-store,9,11
2208,Online,8,12
2209,In-store,10,17
2209,In-store,8,16
2209,In-store,6,10
2210,In-store,5,8
2211,In-store,7,13
2211,In-store,6,11
2212,In-store,5,12
2213,In-store,9,12
2213,In-store,5,10
2214,In-store,9,17
2214,Online,8,16
2215,In-store,5,12
2215,In-store,7,14
2216,Online,12,16
2216,In-store,10,18
2217,In-store,10,13
2217,Online,14,16
2217,In-store,10,14
2218,In-store,5,12
2218,In-store,8,15
2219,In-store,5,13
2219,Online,14,21
2220,Online,9,15
2221,In-store,8,12
2221,In-store,10,17
2221,Online,10,16
2221,Online,9,16
2222,Online,8,12
2222,Online,15,21
2222,In-store,6,8
2223,Online,8,16
2224,In-store,8,12
2225,In-store,9,16
2226,Online,8,16
2226,Online,11,13
2226,Online,9,17
2227,Online,14,21
2228,In-store,9,14
2228,Online,11,19
2229,In-store,7,15
2229,Online,8,16
2229,In-store,8,16
2230,In-store,9,12
2231,In-store,10,14
2232,In-store,9,12
2232,In-store,5,13
2232,In-store,10,16
2233,Online,15,22
2234,In-store,10,12
2234,In-store,9,11
2234,In-store,10,12
2234,Online,9,11
2235,Online,11,13
2235,Online,10,14
2236,In-store,10,16
2236,In-store,8,11
2236,In-store,8,16
2237,In-store,9,15
2237,In-store,5,8
2237,Online,12,19
2238,In-store,9,17
2239,In-store,5,8
2240,In-store,5,10
2240,In-store,5,7
2241,In-store,6,14
2241,In-store,9,15
2241,In-store,8,12
2242,In-store,9,17
2242,Online,14,16
2242,In-store,10,14
2242,Online,8,11
2242,In-store,7,13
2243,In-store,9,13
2243,In-store,5,8
2244,In-store,7,11
2245,In-store,6,11
2246,In-store,7,12
2246,In-store,7,10
2247,In-store,6,8
2248,Online,8,11
2248,Online,15,22
2249,Online,9,16
2250,In-store,10,12
2251,In-store,10,16
2251,In-store,9,13
2252,Online,10,13
2252,In-store,7,13
2253,In-store,5,13
2254,In-store,5,13
2254,In-store,6,13
2254,In-store,8,12
2254,Online,15,22
2254,In-store,6,14
2254,Online,15,22
2254,In-store,9,11
2254,In-store,8,14
2254,Online,14,16
2255,In-store,5,12
2255,In-store,8,10
2255,In-store,8,15
2256,In-store,8,13
2256,In-store,5,8
2256,Online,11,15
2256,In-store,7,11
2257,Online,9,15
2257,Online,14,20
2257,In-store,9,11
2258,In-store,6,12
2259,Online,10,17
2260,Online,9,12
2260,In-store,6,13
2260,In-store,6,12
2260,Online,10,17
2261,In-store,10,16
2262,Online,8,14
2262,In-store,9,12
2263,In-store,8,10
2263,In-store,6,8
2264,In-store,7,13
2264,In-store,6,13
2265,In-store,9,13
2265,In-store,8,10
2265,Online,14,16
2265,In-store,6,10
2266,In-store,10,16
2267,In-store,8,15
2267,In-store,9,16
2267,In-store,9,16
2268,In-store,7,10
2269,In-store,9,14
2269,Online,10,12
2270,In-store,9,17
2270,Online,10,18
2271,In-store,10,15
2272,In-store,8,14
2272,In-store,9,16
2272,Online,10,17
2272,Online,12,14
2273,In-store,5,10
2273,In-store,5,10
2273,Online,8,16
2274,In-store,8,15
2275,In-store,7,11
2275,In-store,8,13
2276,Online,9,13
2277,In-store,6,12
2277,Online,14,18
2277,In-store,6,13
2277,In-store,9,17
2278,In-store,5,12
2278,In-store,10,14
2279,In-store,6,12
2280,In-store,8,11
2280,In-store,5,7
2280,In-store,10,16
2280,In-store,9,13
2281,In-store,6,9
2282,In-store,6,8
2283,In-store,5,12
2283,In-store,7,15
2283,Online,14,20
2283,In-store,7,12
2284,In-store,7,15
2284,In-store,8,14
2284,In-store,8,14
2285,In-store,8,16
2286,Online,14,19
2287,In-store,5,12
2288,In-store,7,15
2289,In-store,10,16
2289,In-store,10,13
2289,In-store,5,10
2289,In-store,7,13
2290,In-store,6,10
2291,Online,14,19
2291,In-store,9,17
2291,In-store,7,12
2292,Online,9,13
2292,In-store,6,10
2292,In-store,9,11
2292,In-store,7,11
2293,In-store,5,11
2293,In-store,9,15
2294,In-store,8,10
2295,In-store,6,9
2296,In-store,6,9
2296,In-store,8,10
2296,In-store,7,10
2296,Online,9,11
2297,In-store,10,16
2298,In-store,10,14
2298,In-store,5,12
2298,Online,13,16
2298,Online,8,13
2299,Online,9,16
2299,In-store,7,10
2300,In-store,8,14
2301,Online,15,18
2301,In-store,9,12
2302,In-store,6,14
2302,Online,13,20
2303,Online,13,16
2303,In-store,8,14
2304,Online,15,21
2304,In-store,8,15
2305,In-store,7,9
2306,Online,10,17
2306,In-store,9,14
2306,Online,10,13
2307,In-store,5,13
2308,In-store,7,13
2308,In-store,6,11
2308,In-store,5,13
2309,In-store,8,11
2309,In-store,10,16
2309,In-store,6,14
2309,In-store,10,12
2309,In-store,6,11
2309,In-store,7,12
2309,Online,15,22
2309,Online,13,21
2309,Online,14,17
2310,Online,14,17
2311,In-store,7,11
2312,Online,15,20
2312,Online,10,14
2312,In-store,8,14
2313,In-store,10,18
2313,Online,15,20
2314,In-store,8,14
2314,In-store,8,14
2314,In-store,9,16
2315,Online,9,17
2315,In-store,7,10
2315,Online,11,16
2315,Online,13,18
2316,Online,11,17
2317,Online,15,22
2317,In-store,8,12
2317,In-store,10,17
2317,Online,10,15
2318,In-store,10,14
2319,In-store,9,12
2319,In-store,6,14
2320,Online,10,13
2321,In-store,9,14
2322,In-store,7,13
2322,Online,14,22
2322,Online,10,12
2322,Online,13,18
2323,In-store,5,13
2324,In-store,10,18
2325,Online,13,16
2326,Online,10,14
2326,In-store,9,13
2326,In-store,10,17
2326,Online,9,13
2327,In-store,8,15
2327,Online,15,20
2328,In-store,8,14
2329,In-store,8,16
2329,Online,10,14
2329,Online,14,20
2330,In-store,8,11
2330,In-store,7,10
2331,Online,9,17
2331,In-store,9,12
2332,In-store,5,10
2332,In-store,9,16
2332,In-store,5,13
2333,In-store,10,15
2333,In-store,7,13
2333,In-store,7,10
2333,Online,10,12
2334,In-store,6,9
2334,Online,12,16
2334,Online,13,21
2335,Online,12,20
2335,Online,10,14
2335,In-store,6,9
2336,Online,8,12
2337,In-store,6,9
2337,In-store,6,8
2338,In-store,9,11
2339,In-store,9,16
2339,In-store,7,15
2340,Online,12,18
2340,In-store,9,16
2341,In-store,5,12
2341,Online,10,17
2341,In-store,9,16
2342,Online,12,17
2343,Online,10,16
2343,Online,15,18
2344,Online,12,16
2344,In-store,5,12
2344,Online,10,16
2345,In-store,5,9
2346,Online,10,13
2346,Online,12,17
2346,In-store,9,14
2346,Online,15,22
2347,In-store,10,17
2347,In-store,8,13
2347,Online,15,18
2348,Online,12,14
2348,In-store,5,7
2348,Online,15,18
2349,In-store,7,11
2350,Online,14,22
2351,In-store,7,15
2351,Online,10,14
2351,In-store,7,10
2351,Online,11,17
2352,In-store,6,8
2352,Online,9,12
2353,In-store,5,11
2354,In-store,6,14
2354,In-store,6,11
2354,In-store,9,16
2354,Online,14,16
2355,In-store,8,15
2356,In-store,5,10
2357,In-store,9,13
2358,Online,8,11
2358,In-store,6,9
2359,In-store,9,17
2360,In-store,5,10
2360,In-store,7,11
2361,Online,9,11
2362,In-store,5,9
2362,Online,9,13
2362,In-store,6,9
2363,In-store,6,13
2363,Online,13,21
2363,Online,15,23
2363,In-store,8,12
2364,In-store,7,15
2364,Online,14,18
2364,In-store,7,13
2364,Online,12,19
2364,Online,14,22
2364,Online,11,15
2364,Online,12,15
2364,In-store,6,12
2364,In-store,8,12
2365,In-store,7,12
2366,In-store,7,10
2366,In-store,5,7
2366,In-store,6,14
2367,Online,8,12
2367,In-store,9,13
2368,Online,9,17
2369,Online,15,22
2369,In-store,9,13
2369,In-store,5,9
2369,Online,12,19
2369,Online,8,14
2369,In-store,5,9
2369,In-store,8,12
2369,In-store,9,13
2369,Online,14,16
2369,Online,12,19
2369,In-store,10,12
2369,In-store,8,14
2370,In-store,7,15
2370,In-store,9,13
2371,In-store,9,17
2372,In-store,8,12
2372,In-store,10,14
2372,In-store,9,17
2372,In-store,6,8
2373,In-store,8,16
2374,Online,14,19
2374,In-store,9,13
2374,In-store,9,16
2374,Online,12,20
2375,In-store,10,13
2375,In-store,5,11
2375,In-store,7,12
2376,In-store,5,8
2376,In-store,7,10
2376,In-store,10,17
2376,Online,13,15
2377,In-store,9,13
2377,In-store,9,14
2378,In-store,7,15
2378,In-store,5,10
2379,In-store,7,11
2379,Online,10,16
2380,In-store,6,12
2380,In-store,9,13
2381,In-store,10,18
2381,Online,14,16
2381,In-store,9,11
2381,Online,8,13
2382,In-store,7,12
2382,In-store,8,15
2382,Online,12,18
2382,In-store,10,18
2383,Online,10,13
2383,In-store,5,8
2384,In-store,8,12
2385,In-store,6,9
2386,In-store,10,16
2386,In-store,9,14
2387,In-store,6,9
2387,Online,13,21
2387,Online,14,17
2387,In-store,6,14
2388,In-store,6,12
2389,Online,9,17
2390,In-store,9,11
2390,Online,12,14
2391,In-store,10,18
2392,In-store,9,14
2392,Online,8,10
2393,In-store,5,8
2393,Online,12,15
2393,Online,9,16
2394,In-store,10,12
2394,Online,11,18
2394,In-store,5,11
2395,In-store,7,10
2395,Online,12,20
2396,Online,8,11
2396,In-store,10,15
2396,Online,11,19
2397,In-store,7,10
2397,In-store,9,12
2398,Online,9,11
2398,In-store,8,16
2398,Online,10,14
2399,In-store,10,18
2399,Online,14,18
2399,In-store,7,9
2399,Online,8,13
2400,In-store,9,14
2401,In-store,7,10
2401,In-store,10,16
2401,Online,14,16
2401,In-store,9,15
2402,In-store,8,10
2403,Online,14,18
2403,In-store,9,15
2403,In-store,6,8
2404,In-store,7,15
2404,Online,10,14
2404,In-store,6,8
2405,Online,13,17
2406,In-store,5,13
2406,In-store,5,12
2407,In-store,8,12
2408,Online,14,19
2408,In-store,7,13
2409,In-store,6,14
2409,Online,8,11
2409,In-store,5,12
2409,In-store,8,13
2410,Online,8,14
2410,Online,13,21
2410,In-store,10,13
2411,Online,9,15
2412,Online,13,18
2413,In-store,8,13
2414,In-store,7,15
2415,Online,10,15
2415,In-store,9,11
2416,In-store,7,13
2416,Online,12,17
2417,In-store,5,12
2417,Online,10,13
2417,In-store,6,13
2417,In-store,5,9
2418,In-store,7,12
2419,In-store,8,16
2420,Online,15,21
2421,In-store,10,13
2422,Online,15,18
2422,In-store,5,11
2422,In-store,10,17
2422,In-store,8,12
2423,In-store,5,11
2423,In-store,6,14
2423,In-store,9,16
2424,In-store,6,14
2424,In-store,7,15
2425,Online,15,23
2426,Online,8,10
2426,In-store,10,17
2426,Online,9,12
2427,In-store,9,15
2428,In-store,8,11
2429,Online,15,17
2430,Online,14,21
2430,In-store,5,10
2430,Online,13,15
2431,Online,13,15
2431,In-store,10,18
2431,In-store,6,12
2431,Online,10,18
2431,In-store,10,13
2431,Online,10,13
2431,In-store,7,12
2431,In-store,8,11
2432,In-store,5,7
2432,In-store,8,14
2432,Online,10,17
2432,Online,15,18
2433,Online,11,16
2433,In-store,9,17
2433,In-store,9,12
2434,Online,11,14
2435,In-store,8,12
2436,Online,8,16
2436,Online,12,17
2437,Online,13,21
2437,Online,11,14
2438,In-store,6,8
2439,In-store,5,12
2439,Online,9,12
2440,In-store,9,13
2440,In-store,10,16
2440,Online,9,15
2441,Online,14,19
2442,In-store,6,12
2442,In-store,10,13
2442,In-store,5,9
2443,In-store,5,7
2444,In-store,6,8
2444,Online,8,13
2445,In-store,9,15
2445,In-store,6,10
2445,Online,8,10
2446,In-store,8,13
2447,In-store,5,7
2447,In-store,7,10
2447,In-store,9,14
2447,Online,13,21
2448,Online,10,15
2449,In-store,10,14
2450,Online,9,13
2450,In-store,7,10
2451,In-store,10,13
2451,In-store,10,13
2452,Online,13,21
2452,In-store,8,16
2452,In-store,7,9
2453,In-store,5,12
2454,Online,8,16
2454,In-store,5,8
2455,In-store,7,11
2455,Online,9,11
2455,In-store,7,15
2455,Online,10,17
2456,In-store,6,12
2456,Online,15,18
2456,Online,9,14
2456,Online,13,16
2457,In-store,10,15
2458,In-store,7,15
2458,In-store,10,18
2458,In-store,10,15
2458,In-store,6,10
2459,In-store,6,12
2459,In-store,5,8
2460,Online,11,13
2461,Online,12,16
2462,In-store,5,10
2462,Online,8,11
2463,In-store,6,9
2463,In-store,7,11
2464,In-store,6,14
2465,In-store,10,14
2465,In-store,9,11
2466,In-store,6,13
2467,Online,10,16
2468,In-store,10,12
2469,In-store,7,9
2470,In-store,10,14
2470,In-store,6,8
2471,In-store,9,11
2471,In-store,8,10
2471,Online,15,20
2471,Online,13,19
2471,Online,11,13
2471,Online,13,17
2471,In-store,5,7
2471,In-store,10,14
2472,Online,10,12
2473,In-store,7,9
2474,In-store,9,15
2475,In-store,9,14
2476,In-store,7,11
2476,In-store,7,12
2477,In-store,10,17
2477,In-store,7,14
2478,Online,12,19
2478,Online,13,21
2479,In-store,6,10
2479,Online,12,15
2479,In-store,8,16
2479,In-store,9,15
2479,In-store,10,12
2480,Online,13,18
2481,In-store,9,15
2481,Online,15,19
2482,Online,8,15
2483,In-store,8,10
2484,In-store,9,14
2485,Online,10,17
2485,In-store,9,12
2485,In-store,6,13
2485,In-store,5,7
2486,Online,12,19
2486,In-store,5,8
2486,In-store,10,12
2486,In-store,5,7
2487,In-store,9,13
2488,Online,13,20
2488,In-store,9,13
2488,In-store,6,14
2488,In-store,6,13
2489,In-store,8,16
2490,Online,10,16
2491,In-store,10,13
2491,In-store,5,8
2491,Online,10,18
2491,In-store,10,12
2491,In-store,6,11
2491,In-store,10,13
2492,Online,12,17
2493,Online,15,23
2493,In-store,6,11
2494,In-store,10,16
2495,Online,14,19
2496,Online,14,20
2496,In-store,7,10
2496,In-store,10,16
2497,In-store,7,10
2497,In-store,5,7
2497,Online,13,21
2497,In-store,8,13
2498,Online,11,16
2499,In-store,6,8
2500,In-store,8,14
2501,In-store,7,12
2502,Online,13,15
2502,In-store,10,16
2502,Online,14,22
2503,In-store,10,17
2503,Online,9,15
2504,In-store,9,12
2504,In-store,8,13
2505,Online,12,17
2505,In-store,7,11
2506,Online,11,14
2506,Online,9,12
